6ik5h69AqI6l3LlxpB9TBe,"Mango Love","Shawn Wasabi,SATICA",https://open.spotify.com/track/6ik5h69AqI6l3LlxpB9TBe,spotify:track:6ik5h69AqI6l3LlxpB9TBe
6evZdLnUu0AVwszBkC3X2e,Squeez®,"Shawn Wasabi,raychel jay",https://open.spotify.com/track/6evZdLnUu0AVwszBkC3X2e,spotify:track:6evZdLnUu0AVwszBkC3X2e
3hGB6zmV7vI5jPAJxTW6Br,"Otter Pop","Shawn Wasabi,Hollis",https://open.spotify.com/track/3hGB6zmV7vI5jPAJxTW6Br,spotify:track:3hGB6zmV7vI5jPAJxTW6Br
1HKa8yP699XRCoH1ibQC53,Fickt-Euch-Allee,Grossstadtgeflüster,https://open.spotify.com/track/1HKa8yP699XRCoH1ibQC53,spotify:track:1HKa8yP699XRCoH1ibQC53
7IF2WenzZAEFMFN5spzdnc,"Wo ist die Party",Grossstadtgeflüster,https://open.spotify.com/track/7IF2WenzZAEFMFN5spzdnc,spotify:track:7IF2WenzZAEFMFN5spzdnc
0Ep5qpkX9SABW1uuoB7sHR,"Die Einigung",Grossstadtgeflüster,https://open.spotify.com/track/0Ep5qpkX9SABW1uuoB7sHR,spotify:track:0Ep5qpkX9SABW1uuoB7sHR
5PFJm54A5I7WlvePxgJ8WJ,"Weisse Kaninchen",Grossstadtgeflüster,https://open.spotify.com/track/5PFJm54A5I7WlvePxgJ8WJ,spotify:track:5PFJm54A5I7WlvePxgJ8WJ
0NZnRc8bNc3aWlnGlbl7L7,"Time To Pretend",MGMT,https://open.spotify.com/track/0NZnRc8bNc3aWlnGlbl7L7,spotify:track:0NZnRc8bNc3aWlnGlbl7L7
3zxqTbepxLQesm41y2NoE4,California,Grimes,https://open.spotify.com/track/3zxqTbepxLQesm41y2NoE4,spotify:track:3zxqTbepxLQesm41y2NoE4
6cgvDYk7YGQTVfd5jsw0Qw,SCREAM,"Grimes,潘PAN",https://open.spotify.com/track/6cgvDYk7YGQTVfd5jsw0Qw,spotify:track:6cgvDYk7YGQTVfd5jsw0Qw
4ZcGbQ5dOKX6rJk4yvza9R,"Flesh without Blood",Grimes,https://open.spotify.com/track/4ZcGbQ5dOKX6rJk4yvza9R,spotify:track:4ZcGbQ5dOKX6rJk4yvza9R
35OppZQwLS8hpxIom3LGHz,"Belly of the Beat",Grimes,https://open.spotify.com/track/35OppZQwLS8hpxIom3LGHz,spotify:track:35OppZQwLS8hpxIom3LGHz
17eu2pSgSUpIG1GFWBnODv,"Kill V. Maim",Grimes,https://open.spotify.com/track/17eu2pSgSUpIG1GFWBnODv,spotify:track:17eu2pSgSUpIG1GFWBnODv
2xMBf5lFjQvrkWL2toULNg,Artangels,Grimes,https://open.spotify.com/track/2xMBf5lFjQvrkWL2toULNg,spotify:track:2xMBf5lFjQvrkWL2toULNg
7d3cx47aWj0XbW7mLXXT9u,Easily,Grimes,https://open.spotify.com/track/7d3cx47aWj0XbW7mLXXT9u,spotify:track:7d3cx47aWj0XbW7mLXXT9u
4EbkpSxyWfJcpqzO2MzPz7,Pin,Grimes,https://open.spotify.com/track/4EbkpSxyWfJcpqzO2MzPz7,spotify:track:4EbkpSxyWfJcpqzO2MzPz7
4tjMjfL8cmYOIRRMFGZ8g7,"World Princess part II",Grimes,https://open.spotify.com/track/4tjMjfL8cmYOIRRMFGZ8g7,spotify:track:4tjMjfL8cmYOIRRMFGZ8g7
2HatzmU2P4RehpC0GYyfUQ,"Life in the Vivid Dream",Grimes,https://open.spotify.com/track/2HatzmU2P4RehpC0GYyfUQ,spotify:track:2HatzmU2P4RehpC0GYyfUQ
6pfmQTZWmwL2H2BpdzSl8l,Butterfly,Grimes,https://open.spotify.com/track/6pfmQTZWmwL2H2BpdzSl8l,spotify:track:6pfmQTZWmwL2H2BpdzSl8l
47muNlVTjDtQfyUqDaiFlN,Go,"Grimes,Blood Diamonds",https://open.spotify.com/track/47muNlVTjDtQfyUqDaiFlN,spotify:track:47muNlVTjDtQfyUqDaiFlN
6gH8xLpqHZKpiQ1NIL8brV,"Kill V. Maim (Little Jimmy Urine Remix)",Grimes,https://open.spotify.com/track/6gH8xLpqHZKpiQ1NIL8brV,spotify:track:6gH8xLpqHZKpiQ1NIL8brV
1Haq3FvPaTsR07ti9hmmd6,"REALiTi (Demo)",Grimes,https://open.spotify.com/track/1Haq3FvPaTsR07ti9hmmd6,spotify:track:1Haq3FvPaTsR07ti9hmmd6
1AL43xNYEG5KSoqf9Yd6Cr,Violence,"Grimes,i_o",https://open.spotify.com/track/1AL43xNYEG5KSoqf9Yd6Cr,spotify:track:1AL43xNYEG5KSoqf9Yd6Cr
08ZCgkLKpcgrcSPCHN2v8J,"We Appreciate Power","Grimes,HANA",https://open.spotify.com/track/08ZCgkLKpcgrcSPCHN2v8J,spotify:track:08ZCgkLKpcgrcSPCHN2v8J
3RUytZYw4jWOKGUDLABemc,Feierabend,Grossstadtgeflüster,https://open.spotify.com/track/3RUytZYw4jWOKGUDLABemc,spotify:track:3RUytZYw4jWOKGUDLABemc
4Kdcx5sWtd6U98iTNeGssx,"Meine Couch",Grossstadtgeflüster,https://open.spotify.com/track/4Kdcx5sWtd6U98iTNeGssx,spotify:track:4Kdcx5sWtd6U98iTNeGssx
0SYuwU5Sa1FABVWXphQLRx,"Skalitzer Strasse",Grossstadtgeflüster,https://open.spotify.com/track/0SYuwU5Sa1FABVWXphQLRx,spotify:track:0SYuwU5Sa1FABVWXphQLRx
2v6S4x0PVU2Au1klZ5x2BS,"Simsalabim (Skit)",Grossstadtgeflüster,https://open.spotify.com/track/2v6S4x0PVU2Au1klZ5x2BS,spotify:track:2v6S4x0PVU2Au1klZ5x2BS
7jY2wjlJ5IfHIlMihHIvRu,Diadem,Grossstadtgeflüster,https://open.spotify.com/track/7jY2wjlJ5IfHIlMihHIvRu,spotify:track:7jY2wjlJ5IfHIlMihHIvRu
6d5KjyeBSbzh6bbczubWko,"Waking Up","Kero Kero Bonito",https://open.spotify.com/track/6d5KjyeBSbzh6bbczubWko,spotify:track:6d5KjyeBSbzh6bbczubWko
4cyjLMvPunnFEXB0Gvz5py,"Heard a Song","Kero Kero Bonito",https://open.spotify.com/track/4cyjLMvPunnFEXB0Gvz5py,spotify:track:4cyjLMvPunnFEXB0Gvz5py
2oNLDoWxa2UniEXpF69oUJ,Graduation,"Kero Kero Bonito",https://open.spotify.com/track/2oNLDoWxa2UniEXpF69oUJ,spotify:track:2oNLDoWxa2UniEXpF69oUJ
3QPyRWKapHyVNp0MoOjevW,"Fish Bowl","Kero Kero Bonito",https://open.spotify.com/track/3QPyRWKapHyVNp0MoOjevW,spotify:track:3QPyRWKapHyVNp0MoOjevW
2gDXQb8n9zQgFA2TrjMFD8,"Big City","Kero Kero Bonito",https://open.spotify.com/track/2gDXQb8n9zQgFA2TrjMFD8,spotify:track:2gDXQb8n9zQgFA2TrjMFD8
6u4xZnL4W0YSLXw24k2zlJ,Break,"Kero Kero Bonito",https://open.spotify.com/track/6u4xZnL4W0YSLXw24k2zlJ,spotify:track:6u4xZnL4W0YSLXw24k2zlJ
2oZHqyiEdQvZimjrdQrEtF,Lipslap,"Kero Kero Bonito",https://open.spotify.com/track/2oZHqyiEdQvZimjrdQrEtF,spotify:track:2oZHqyiEdQvZimjrdQrEtF
1szcqjv31ORgVlb9hrrY9V,"Try Me","Kero Kero Bonito",https://open.spotify.com/track/1szcqjv31ORgVlb9hrrY9V,spotify:track:1szcqjv31ORgVlb9hrrY9V
4A4QwXMCRwkAL2UBJUHvpP,Paintbrush,"Kero Kero Bonito",https://open.spotify.com/track/4A4QwXMCRwkAL2UBJUHvpP,spotify:track:4A4QwXMCRwkAL2UBJUHvpP
3LuLUNgRmmgcr14dTIWH2S,Trampoline,"Kero Kero Bonito",https://open.spotify.com/track/3LuLUNgRmmgcr14dTIWH2S,spotify:track:3LuLUNgRmmgcr14dTIWH2S
0f2uHiRUJoiUIPVzcpPosh,"Picture This","Kero Kero Bonito",https://open.spotify.com/track/0f2uHiRUJoiUIPVzcpPosh,spotify:track:0f2uHiRUJoiUIPVzcpPosh
7BXhoa9BEQ5u4Qu6PMu5rl,"Hey Parents","Kero Kero Bonito",https://open.spotify.com/track/7BXhoa9BEQ5u4Qu6PMu5rl,spotify:track:7BXhoa9BEQ5u4Qu6PMu5rl
7AkxKbVlqpjSGtuNT5LIuL,"In A Minute",Poppy,https://open.spotify.com/track/7AkxKbVlqpjSGtuNT5LIuL,spotify:track:7AkxKbVlqpjSGtuNT5LIuL
0Im84bX7LT7FLt8reDr9ck,"I'm Poppy",Poppy,https://open.spotify.com/track/0Im84bX7LT7FLt8reDr9ck,spotify:track:0Im84bX7LT7FLt8reDr9ck
0zyFMqIS8zWHncTvL03rKw,"Computer Boy",Poppy,https://open.spotify.com/track/0zyFMqIS8zWHncTvL03rKw,spotify:track:0zyFMqIS8zWHncTvL03rKw
0BwEJ7FCvtg5Xa79MWd4yF,"My Style","Poppy,Charlotte",https://open.spotify.com/track/0BwEJ7FCvtg5Xa79MWd4yF,spotify:track:0BwEJ7FCvtg5Xa79MWd4yF
69IuA9oVaHeQPl9H0JUJ03,Interweb,Poppy,https://open.spotify.com/track/69IuA9oVaHeQPl9H0JUJ03,spotify:track:69IuA9oVaHeQPl9H0JUJ03
1fTnGbDpvKpWYkv6OYnblk,"Software Upgrade",Poppy,https://open.spotify.com/track/1fTnGbDpvKpWYkv6OYnblk,spotify:track:1fTnGbDpvKpWYkv6OYnblk
2S4N7RYlhHr1vWadDaleuJ,"Burnt Rice (feat. Yung GEMMY)","Shawn Wasabi,YDG,Yung GEMMY",https://open.spotify.com/track/2S4N7RYlhHr1vWadDaleuJ,spotify:track:2S4N7RYlhHr1vWadDaleuJ
5g9crquFa2fyV8FbPNWeDT,"Burnt Rice (Filip Remix) [feat. Yung Gemmy]","Shawn Wasabi,YDG,Yung GEMMY",https://open.spotify.com/track/5g9crquFa2fyV8FbPNWeDT,spotify:track:5g9crquFa2fyV8FbPNWeDT
3ecc8UTM48hMOkqGDnP6I4,Money,"That Poppy",https://open.spotify.com/track/3ecc8UTM48hMOkqGDnP6I4,spotify:track:3ecc8UTM48hMOkqGDnP6I4
2rx49sRgc17laB96odPWtn,Belgrade,"Battle Tapes",https://open.spotify.com/track/2rx49sRgc17laB96odPWtn,spotify:track:2rx49sRgc17laB96odPWtn
511nmDIBkG4Mivp4c0JhzI,Valkyrie,"Battle Tapes",https://open.spotify.com/track/511nmDIBkG4Mivp4c0JhzI,spotify:track:511nmDIBkG4Mivp4c0JhzI
2vbTpHhDKFQs7R9dhNlU6R,"Solid Gold (feat. Party Nails)","Battle Tapes,Party Nails",https://open.spotify.com/track/2vbTpHhDKFQs7R9dhNlU6R,spotify:track:2vbTpHhDKFQs7R9dhNlU6R
40ad54YqvVZt47KVvHaDh2,"Private Dancer","Battle Tapes",https://open.spotify.com/track/40ad54YqvVZt47KVvHaDh2,spotify:track:40ad54YqvVZt47KVvHaDh2
4BvqICBxZKegbqBFnJwprT,"Graveyard Shift","Battle Tapes",https://open.spotify.com/track/4BvqICBxZKegbqBFnJwprT,spotify:track:4BvqICBxZKegbqBFnJwprT
20NVntGlKQ89VQ8eWCyK7l,"Feel the Same","Battle Tapes",https://open.spotify.com/track/20NVntGlKQ89VQ8eWCyK7l,spotify:track:20NVntGlKQ89VQ8eWCyK7l
2EpjYNXoPRwhfLzv7Mv85B,"Valley People","Battle Tapes",https://open.spotify.com/track/2EpjYNXoPRwhfLzv7Mv85B,spotify:track:2EpjYNXoPRwhfLzv7Mv85B
6zQi4pXXw5N1fC0nfZoqSF,"Do You Remember","St. Lucia",https://open.spotify.com/track/6zQi4pXXw5N1fC0nfZoqSF,spotify:track:6zQi4pXXw5N1fC0nfZoqSF
0aersVHlGGXcHeRvHtuaSt,"Dancing On Glass","St. Lucia",https://open.spotify.com/track/0aersVHlGGXcHeRvHtuaSt,spotify:track:0aersVHlGGXcHeRvHtuaSt
29DwxnpFOLlm1fKZOitwAA,Physical,"St. Lucia",https://open.spotify.com/track/29DwxnpFOLlm1fKZOitwAA,spotify:track:29DwxnpFOLlm1fKZOitwAA
2V8l7TkYHf8hCm5lQ0D5DK,"Vespa 50N Special","Welle: Erdball",https://open.spotify.com/track/2V8l7TkYHf8hCm5lQ0D5DK,spotify:track:2V8l7TkYHf8hCm5lQ0D5DK
