6nhvIfVQtzRm88mHcLYlC8,這樣我就能忘記你了,"Astro Bunny",https://open.spotify.com/track/6nhvIfVQtzRm88mHcLYlC8,spotify:track:6nhvIfVQtzRm88mHcLYlC8
20fixN5viXwEKvIGWTf4dl,美人淚,"Astro Bunny",https://open.spotify.com/track/20fixN5viXwEKvIGWTf4dl,spotify:track:20fixN5viXwEKvIGWTf4dl
40xeMH3L8S2srETKxxV84X,謝謝你曾經讓我悲傷,"Astro Bunny",https://open.spotify.com/track/40xeMH3L8S2srETKxxV84X,spotify:track:40xeMH3L8S2srETKxxV84X
1sUiOsM0biaMdPDDSyfbC7,我只是你的愛人,Frandé,https://open.spotify.com/track/1sUiOsM0biaMdPDDSyfbC7,spotify:track:1sUiOsM0biaMdPDDSyfbC7
6Yzh8rxdOnMKqnXWx8unkw,荒蕪,"Hello Nico",https://open.spotify.com/track/6Yzh8rxdOnMKqnXWx8unkw,spotify:track:6Yzh8rxdOnMKqnXWx8unkw
4K7pA6q84HsBvKuarf5KmH,無知少年,謊言留聲機,https://open.spotify.com/track/4K7pA6q84HsBvKuarf5KmH,spotify:track:4K7pA6q84HsBvKuarf5KmH
7xqclVvJfeRhMNIyokofEU,"Jiang Ai","Faye Wong",https://open.spotify.com/track/7xqclVvJfeRhMNIyokofEU,spotify:track:7xqclVvJfeRhMNIyokofEU
76T9eGhbv28QRtUaxpgzUD,"Kong Cheng","Faye Wong",https://open.spotify.com/track/76T9eGhbv28QRtUaxpgzUD,spotify:track:76T9eGhbv28QRtUaxpgzUD
59FWeWhRNOpH0IL9FKxC4U,"Bu Liu","Faye Wong",https://open.spotify.com/track/59FWeWhRNOpH0IL9FKxC4U,spotify:track:59FWeWhRNOpH0IL9FKxC4U
6ziqH0yzGA6sxEYCjQvGBU,"Cheng Ke","Faye Wong",https://open.spotify.com/track/6ziqH0yzGA6sxEYCjQvGBU,spotify:track:6ziqH0yzGA6sxEYCjQvGBU
0qQr2ca7wrxuA85p3ozGTk,"Yang Bao","Faye Wong",https://open.spotify.com/track/0qQr2ca7wrxuA85p3ozGTk,spotify:track:0qQr2ca7wrxuA85p3ozGTk
1gpAyh1rl1OOzKgGFKDS7d,"Xuan Mu","Faye Wong",https://open.spotify.com/track/1gpAyh1rl1OOzKgGFKDS7d,spotify:track:1gpAyh1rl1OOzKgGFKDS7d
7syCRJza0sk10Ma8cKRXM4,"Si Yue Xue","Faye Wong",https://open.spotify.com/track/7syCRJza0sk10Ma8cKRXM4,spotify:track:7syCRJza0sk10Ma8cKRXM4
3NVVU81XSi2ytuCrA6gIGX,"Ye Zhuang","Faye Wong",https://open.spotify.com/track/3NVVU81XSi2ytuCrA6gIGX,spotify:track:3NVVU81XSi2ytuCrA6gIGX
62QDfkPJbfTjkn1MdPUS5Q,"Jia Ai Zhi Ming","Faye Wong",https://open.spotify.com/track/62QDfkPJbfTjkn1MdPUS5Q,spotify:track:62QDfkPJbfTjkn1MdPUS5Q
3dxfOfGvWeki7uEESKQfM1,"Hua Shi Liao","Faye Wong",https://open.spotify.com/track/3dxfOfGvWeki7uEESKQfM1,spotify:track:3dxfOfGvWeki7uEESKQfM1
7vj0Tu1XVRFtuuJELfYJJ8,"蘋果 (feat. 頑童MJ116瘦子)","R-chord,頑童MJ116瘦子",https://open.spotify.com/track/7vj0Tu1XVRFtuuJELfYJJ8,spotify:track:7vj0Tu1XVRFtuuJELfYJJ8
43JDLwBfKkh5cuxRHFteNF,INTRO,謊言留聲機,https://open.spotify.com/track/43JDLwBfKkh5cuxRHFteNF,spotify:track:43JDLwBfKkh5cuxRHFteNF
4mVArL25fWBky79sr6jPZ6,未來雛形,謊言留聲機,https://open.spotify.com/track/4mVArL25fWBky79sr6jPZ6,spotify:track:4mVArL25fWBky79sr6jPZ6
6jvKwMx7BgUkyKI5KD7XjK,盲流感,謊言留聲機,https://open.spotify.com/track/6jvKwMx7BgUkyKI5KD7XjK,spotify:track:6jvKwMx7BgUkyKI5KD7XjK
2WHnvpoKOW6ZHeSpn1QDdg,回去的方向,謊言留聲機,https://open.spotify.com/track/2WHnvpoKOW6ZHeSpn1QDdg,spotify:track:2WHnvpoKOW6ZHeSpn1QDdg
0qCBEcbCwwROgHicQWf4aF,分手夜,謊言留聲機,https://open.spotify.com/track/0qCBEcbCwwROgHicQWf4aF,spotify:track:0qCBEcbCwwROgHicQWf4aF
2zilRU94gYETTYOhPK8dnh,"光之城 (feat. B.C.W. 懶領階級)",謊言留聲機,https://open.spotify.com/track/2zilRU94gYETTYOhPK8dnh,spotify:track:2zilRU94gYETTYOhPK8dnh
583mb6mqHPOUC80RyAOZh7,火燒厝,謊言留聲機,https://open.spotify.com/track/583mb6mqHPOUC80RyAOZh7,spotify:track:583mb6mqHPOUC80RyAOZh7
4fRmeSGn4uvceT89okIEEq,公路電影,謊言留聲機,https://open.spotify.com/track/4fRmeSGn4uvceT89okIEEq,spotify:track:4fRmeSGn4uvceT89okIEEq
0z1JEWGhfvbwivjbYaq2dD,"怪女孩 (feat. B.C.W. 懶領階級)",謊言留聲機,https://open.spotify.com/track/0z1JEWGhfvbwivjbYaq2dD,spotify:track:0z1JEWGhfvbwivjbYaq2dD
7CaRxCs5H3LlPVPjP4WfNO,"迷夜 Midnight(feat. 秦宇子)",謊言留聲機,https://open.spotify.com/track/7CaRxCs5H3LlPVPjP4WfNO,spotify:track:7CaRxCs5H3LlPVPjP4WfNO
2GfsxwEgmd8mkUIteCAx4T,"海闊天空 (feat. 羅永昌)",謊言留聲機,https://open.spotify.com/track/2GfsxwEgmd8mkUIteCAx4T,spotify:track:2GfsxwEgmd8mkUIteCAx4T
7uCc1ZsLEaGtiPgvwqszIl,"Dear Lord",謊言留聲機,https://open.spotify.com/track/7uCc1ZsLEaGtiPgvwqszIl,spotify:track:7uCc1ZsLEaGtiPgvwqszIl
1JqMrwhwCBM1ROlZqbe66f,腦內飛,謊言留聲機,https://open.spotify.com/track/1JqMrwhwCBM1ROlZqbe66f,spotify:track:1JqMrwhwCBM1ROlZqbe66f
68C0ZxWlycAVxz1J39Y0LO,讓子彈飛,謊言留聲機,https://open.spotify.com/track/68C0ZxWlycAVxz1J39Y0LO,spotify:track:68C0ZxWlycAVxz1J39Y0LO
040LpRQIg4M7qEeX6MoUZf,Angel,謊言留聲機,https://open.spotify.com/track/040LpRQIg4M7qEeX6MoUZf,spotify:track:040LpRQIg4M7qEeX6MoUZf
1wiHjSbcuYACf3NRA2vmbS,預告片,"謊言留聲機,Yuzi Qin",https://open.spotify.com/track/1wiHjSbcuYACf3NRA2vmbS,spotify:track:1wiHjSbcuYACf3NRA2vmbS
6A37IdoMfCFufny8JbDyQp,火蜂鳥,謊言留聲機,https://open.spotify.com/track/6A37IdoMfCFufny8JbDyQp,spotify:track:6A37IdoMfCFufny8JbDyQp
76xPGKIM2a8v1LZbd6idTt,"分手夜 - Disco Remix Version","謊言留聲機,LaLa Hsu,Wiwi Kuan",https://open.spotify.com/track/76xPGKIM2a8v1LZbd6idTt,spotify:track:76xPGKIM2a8v1LZbd6idTt
7C5aQbuJ4txvyFaeGZk9y0,"Hello Again","The Girl and The Robots",https://open.spotify.com/track/7C5aQbuJ4txvyFaeGZk9y0,spotify:track:7C5aQbuJ4txvyFaeGZk9y0
7bwcgLTRWOMgCgCBOtZs4Y,午夜快車,"The Girl and The Robots",https://open.spotify.com/track/7bwcgLTRWOMgCgCBOtZs4Y,spotify:track:7bwcgLTRWOMgCgCBOtZs4Y
5gMVhR1Rh1fFxA3ytUWSp8,不讓你,"The Girl and The Robots",https://open.spotify.com/track/5gMVhR1Rh1fFxA3ytUWSp8,spotify:track:5gMVhR1Rh1fFxA3ytUWSp8
4qyf8a6tESelN0oDbskR6O,密室逃脫,"The Girl and The Robots",https://open.spotify.com/track/4qyf8a6tESelN0oDbskR6O,spotify:track:4qyf8a6tESelN0oDbskR6O
4PRoToHy0H7KPn3m7Y6S5K,偷,"The Girl and The Robots",https://open.spotify.com/track/4PRoToHy0H7KPn3m7Y6S5K,spotify:track:4PRoToHy0H7KPn3m7Y6S5K
4p5TjzMIuIhcy14ULc9pqt,你們自己玩遊戲,"The Girl and The Robots",https://open.spotify.com/track/4p5TjzMIuIhcy14ULc9pqt,spotify:track:4p5TjzMIuIhcy14ULc9pqt
3gZOYv1kGttLqos9fioKqx,壞習慣,"The Girl and The Robots",https://open.spotify.com/track/3gZOYv1kGttLqos9fioKqx,spotify:track:3gZOYv1kGttLqos9fioKqx
6a3OtvkwZLpkMdkjBoky7H,熱氣球,"The Girl and The Robots",https://open.spotify.com/track/6a3OtvkwZLpkMdkjBoky7H,spotify:track:6a3OtvkwZLpkMdkjBoky7H
2B2RessJhsnTiKecGo4Y5B,微交往,"The Girl and The Robots",https://open.spotify.com/track/2B2RessJhsnTiKecGo4Y5B,spotify:track:2B2RessJhsnTiKecGo4Y5B
2Q61FDV7DFI3VNV7MJBOHg,美好生活比較好,"The Girl and The Robots",https://open.spotify.com/track/2Q61FDV7DFI3VNV7MJBOHg,spotify:track:2Q61FDV7DFI3VNV7MJBOHg
